o,l,d;OW,L,D;s; 
f,r,e,tt,e,d;F,R,EH,T,IH,D;s; IH
u,s;AH,S;s; 
a;AH;s; 
p,ai,r;P,EH,R;s; 
o,f;AH,V;s; 
w,i,th,i,n;W,IH,DH,IH,N;s; IH,IH
th,e;DH,AH;s; 
a,n,d;AH,N,D;s; 
th,e,r,ei,n;DH,EH,R,IH,N;s; IH
th,ei,r;DH,EH,R;s; 
w,i,th;W,IH,DH;s; IH
n,o,t;N,AA,T;s; AA
th,i,s;DH,IH,S;s; IH
i,ll;IH,L;s; IH
d,o;D,OW;s; 
w,e,ll;W,EH,L;s; 
w,e,ll;W,EH,L;s; 
w,e,ll;W,EH,L;s; 
i;AY;s; AY
s,ee;S,IY;s; IY
i;AY;s; AY
b,u,t;B,AH,T;s; 
i,d,l,y;AY,D,L,IY;s; AY,IY
a,n,d;AH,N,D;s; 
y,ou;Y,UW;s; UW
a,t;AE,T;s; AE
m,e;M,IY;s; IY
m,o,s,t;M,OW,S,T;s; 
m,i,g,h,t,y;M,ǝ,IH,T,ǝ,IH;s; IH,IH
m,y;M,AY;s; AY
l,o,r,d;L,AO,R,D;s; AO
wh,a,t;W,AH,T;s; 
w,i,ll;W,IH,L;s; IH
h,i,s;HH,IH,Z;s; IH
m,a,j,e,s,t,y;M,AE,JH,AH,S,T,IY;s; AE,IY
t,o;T,UW;s; UW
t,i,ll;T,IH,L;s; IH
y,ou;Y,UW;s; UW
a;AH;s; 
l,e,g;L,EH,G;s; 
a,n,d;AH,N,D;s; 
d,o,w,n;D,ǝ,UH,N;s; UH
d,o,w,n;D,ǝ,UH,N;s; UH
i;AY;s; AY
th,e;DH,AH;s; 
o,f;AH,V;s; 
i,n;IH,N;s; IH
th,e;DH,AH;s; 
c,ou,r,t;K,AO,R,T;s; AO
t,o;T,UW;s; UW
a,t;AE,T;s; AE
a,n,d;AH,N,D;s; 
d,o;D,OW;s; 
th,e,m;DH,EH,M;s; 
i,n;IH,N;s; IH
th,e;DH,AH;s; 
c,ou,r,t;K,AO,R,T;s; AO
c,ou,r,t;K,AO,R,T;s; AO
d,o,w,n;D,ǝ,UH,N;s; UH
f,o,r;F,AO,R;s; AO
m,ou,n,t,i,n,g;M,ǝ,UH,N,T,IH,N;s; UH,IH
l,a,r,k,s;L,AA,R,K,S;s; AA
f,ai,r;F,EH,R;s; 
c,ou,s,i,n;K,AH,Z,AH,N;s; 
y,ou;Y,UW;s; UW
y,ou,r;Y,AO,R;s; AO
p,r,i,n,c,e,l,y;P,r,IH,N,S,L,ǝ,IH;s; IH,IH
t,o;T,UW;s; UW
th,e;DH,AH;s; 
w,i,th;W,IH,DH;s; IH
i,t;IH,T;s; IH
m,e;M,IY;s; IY
h,a,d;HH,AE,D;s; AE
m,y;M,AY;s; AY
h,ea,r,t;HH,AA,R,T;s; AA
f,ee,l;F,IY,L;s; IY
y,ou,r;Y,AO,R;s; AO
th,a,n;DH,AE,N;s; AE
m,y;M,AY;s; AY
s,ee;S,IY;s; IY
y,ou,r;Y,AO,R;s; AO
u,p;AH,P;s; 
c,ou,s,i,n;K,AH,Z,AH,N;s; 
u,p;AH,P;s; 
y,ou,r;Y,AO,R;s; AO
h,ea,r,t;HH,AA,R,T;s; AA
i,s;IH,Z;s; IH
u,p;AH,P;s; 
i;AY;s; AY
th,u,s;DH,ɤ,S;s; 
a,t;AE,T;s; AE
l,ea,s,t;L,IY,S,T;s; IY
y,ou,r;Y,AO,R;s; AO
b,e;B,IY;s; IY
y,ou,r;Y,AO,R;s; AO
i,s;IH,Z;s; IH
y,ou,r,s;Y,UH,R,Z;s; UH
a,n,d;AH,N,D;s; 
i;AY;s; AY
a,m;AE,M;s; AE
y,ou,r,s;Y,UH,R,Z;s; UH
a,n,d;AH,N,D;s; 
a,ll;AA,L;s; AA
w,e,ll;W,EH,L;s; 
y,ou;Y,UW;s; UW
w,e,ll;W,EH,L;s; 
t,o;T,UW;s; UW
th,a,t;DH,AE,T;s; AE
th,e;DH,AH;s; 
a,n,d;AH,N,D;s; 
s,u,r,e,s,t;SH,UW,r,ǝ,S,T;s; UW
t,o;T,UW;s; UW
g,e,t;G,EH,T;s; 
m,e;M,IY;s; IY
y,ou,r;Y,AO,R;s; AO
y,ou,r;Y,AO,R;s; AO
t,ea,r,s;T,EH,R,Z;s; 
th,ei,r;DH,EH,R;s; 
b,u,t;B,AH,T;s; 
w,a,n,t;W,AA,N,T;s; AA
th,ei,r;DH,EH,R;s; 
r,e,m,e,d,ie,s;R,EH,M,AH,D,IY,Z;s; IY
c,ou,s,i,n;K,AH,Z,AH,N;s; 
i;AY;s; AY
a,m;AE,M;s; AE
t,oo;T,UW;s; UW
t,o;T,UW;s; UW
b,e;B,IY;s; IY
y,ou,r;Y,AO,R;s; AO
y,ou;Y,UW;s; UW
o,l,d;OW,L,D;s; 
t,o;T,UW;s; UW
b,e;B,IY;s; IY
m,y;M,AY;s; AY
wh,a,t;W,AH,T;s; 
y,ou;Y,UW;s; UW
w,i,ll;W,IH,L;s; IH
a,n,d;AH,N,D;s; 
t,oo;T,UW;s; UW
f,o,r;F,AO,R;s; AO
d,o;D,OW;s; 
w,e;W,IY;s; IY
m,u,s,t;M,AH,S,T;s; 
wh,a,t;W,AH,T;s; 
w,i,ll;W,IH,L;s; IH
u,s;AH,S;s; 
d,o;D,OW;s; 
s,e,t;S,EH,T;s; 
o,n;AA,N;s; AA
t,o,w,a,r,d,s;T,AH,W,AO,R,D,Z;s; AO
l,o,n,d,o,n;L,AH,N,D,AH,N;s; 
c,ou,s,i,n;K,AH,Z,AH,N;s; 
i,s;IH,Z;s; IH
i,t;IH,T;s; IH
s,o;S,OW;s; 
th,e,n;DH,EH,N;s; 
i;AY;s; AY
m,u,s,t;M,AH,S,T;s; 
n,o,t;N,AA,T;s; AA
n,o;N,OW;s; 
wh,h,y;ʍ,ǝ,IH;s; IH
a,m;AE,M;s; AE
i;AY;s; AY
s,e,n,t;S,EH,N,T;s; 
f,o,r;F,AO,R;s; AO
t,o;T,UW;s; UW
a;AH;s; 
i;AY;s; AY
sh,oo,k;SH,UH,K;s; UH
o,ff;AO,F;s; AO
th,e;DH,AH;s; 
r,e,g,a,l;r,IY,G,AA,L;s; IY,AA
i;AY;s; AY
i;AY;s; AY
h,a,r,d,l,y;HH,AA,R,D,L,IY;s; AA,IY
y,e,t;Y,EH,T;s; 
t,o;T,UW;s; UW
a,n,d;AH,N,D;s; 
b,e,n,d;B,EH,N,D;s; 
m,y;M,AY;s; AY
t,o;T,UW;s; UW
m,e;M,IY;s; IY
t,o;T,UW;s; UW
th,i,s;DH,IH,S;s; IH
s,u,b,m,i,ss,io,n;S,AH,B,M,IH,SH,AH,N;s; IH
y,e,t;Y,EH,T;s; 
i;AY;s; AY
w,e,ll;W,EH,L;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
m,e,n;M,EH,N;s; 
w,re;W,ER;s; 
n,o,t;N,AA,T;s; AA
d,i,d;D,IH,D;s; IH
n,o,t;N,AA,T;s; AA
s,o,m,e,t,me;S,AH,M,T,AY,M;s; AY
a,ll;AA,L;s; AA
h,ai,l;HH,EY,L;s; EY
t,o;T,UW;s; UW
m,e;M,IY;s; IY
s,o;S,OW;s; 
j,u,d,a,s;JH,UW,D,AH,S;s; UW
d,i,d;D,IH,D;s; IH
t,o;T,UW;s; UW
ch,h,r,i,s,t;K,r,ǝ,IH,S,T;s; IH
b,u,t;B,AH,T;s; 
h,e;HH,IY;s; IY
i,n;IH,N;s; IH
t,r,u,th;T,R,UW,TH;s; UW
i,n;IH,N;s; IH
a,ll;AA,L;s; AA
b,u,t;B,AH,T;s; 
i;AY;s; AY
i,n;IH,N;s; IH
g,o,d;G,AA,D;s; AA
s,ve;EH,V;s; 
th,e;DH,AH;s; 
w,i,ll;W,IH,L;s; IH
n,o;N,OW;s; 
m,a,n;M,AE,N;s; AE
a,m,e,n;EY,M,EH,N;s; EY
a,m;AE,M;s; AE
i;AY;s; AY
b,o,th;B,OW,TH;s; 
p,r,ie,s,t;P,R,IY,S,T;s; IY
a,n,d;AH,N,D;s; 
w,e,ll;W,EH,L;s; 
th,e,n;DH,EH,N;s; 
a,m,e,n;EY,M,EH,N;s; EY
g,o,d;G,AA,D;s; AA
s,ve;EH,V;s; 
th,e;DH,AH;s; 
i;AY;s; AY
b,e;B,IY;s; IY
n,o,t;N,AA,T;s; AA
h,e;HH,IY;s; IY
a,n,d;AH,N,D;s; 
y,e,t;Y,EH,T;s; 
a,m,e,n;EY,M,EH,N;s; EY
i,f;IH,F;s; IH
h,ea,v,e,n;HH,EH,V,AH,N;s; 
d,o;D,OW;s; 
th,i,n,k;TH,IH,NG,K;s; IH
h,i,m;HH,IH,M;s; IH
m,e;M,IY;s; IY
t,o;T,UW;s; UW
d,o;D,OW;s; 
wh,a,t;W,AH,T;s; 
a,m;AE,M;s; AE
i;AY;s; AY
s,e,n,t;S,EH,N,T;s; 
f,o,r;F,AO,R;s; AO
m,e;M,IY;s; IY
th,e;DH,AH;s; 
c,ou,s,i,n;K,AH,Z,AH,N;s; 
th,e;DH,AH;s; 
c,r,o,w,n;K,r,ǝ,UH,N;s; UH
c,ou,s,i,n;K,AH,Z,AH,N;s; 
o,n;AA,N;s; AA
th,i,s;DH,IH,S;s; IH
m,y;M,AY;s; AY
o,n;AA,N;s; AA
th,a,t;DH,AE,T;s; AE
i,s;IH,Z;s; IH
th,i,s;DH,IH,S;s; IH
g,o,l,d,e,n;G,OW,L,D,ǝ,N;s; 
c,r,o,w,n;K,r,ǝ,UH,N;s; UH
a;AH;s; 
d,ee,p;D,IY,P;s; IY
w,e,ll;W,EH,L;s; 
th,a,t;DH,AE,T;s; AE
b,u,ck,e,t,s;B,AH,K,AH,T,S;s; 
a,n,o,th,e,r;ǝ,N,ɤ,DH,ǝ,R;s; 
th,e;DH,AH;s; 
i,n;IH,N;s; IH
th,e;DH,AH;s; 
ai,r;EH,R;s; 
th,e;DH,AH;s; 
d,o,w,n;D,ǝ,UH,N;s; UH
u,n,s,ee,n;AH,N,S,IY,N;s; IY
a,n,d;AH,N,D;s; 
f,u,ll;F,UH,L;s; UH
o,f;AH,V;s; 
w,a,t,e,r;W,AA,T,ǝ,R;s; AA
th,a,t;DH,AE,T;s; AE
b,u,ck,e,t;B,AH,K,AH,T;s; 
d,o,w,n;D,ǝ,UH,N;s; UH
a,n,d;AH,N,D;s; 
f,u,ll;F,UH,L;s; UH
o,f;AH,V;s; 
t,ea,r,s;T,EH,R,Z;s; 
a,m;AE,M;s; AE
i;AY;s; AY
m,y;M,AY;s; AY
y,ou;Y,UW;s; UW
u,p;AH,P;s; 
o,n;AA,N;s; AA
m,y;M,AY;s; AY
c,r,o,w,n;K,r,ǝ,UH,N;s; UH
i;AY;s; AY
a,m;AE,M;s; AE
b,u,t;B,AH,T;s; 
s,t,i,ll;S,T,IH,L;s; IH
m,y;M,AY;s; AY
y,ou;Y,UW;s; UW
m,y;M,AY;s; AY
a,n,d;AH,N,D;s; 
m,y;M,AY;s; AY
b,u,t;B,AH,T;s; 
n,o,t;N,AA,T;s; AA
m,y;M,AY;s; AY
s,t,i,ll;S,T,IH,L;s; IH
a,m;AE,M;s; AE
i;AY;s; AY
o,f;AH,V;s; 
y,ou,r;Y,AO,R;s; AO
s,e,t;S,EH,T;s; 
u,p;AH,P;s; 
d,o;D,OW;s; 
n,o,t;N,AA,T;s; AA
p,l,u,ck;P,L,ɤ,K;s; 
m,y;M,AY;s; AY
d,o,w,n;D,ǝ,UH,N;s; UH
m,y;M,AY;s; AY
i,s;IH,Z;s; IH
l,o,ss;L,AO,S;s; AO
o,f;AH,V;s; 
b,y;B,AY;s; AY
o,l,d;OW,L,D;s; 
y,ou,r;Y,AO,R;s; AO
i,s;IH,Z;s; IH
g,ai,n;G,EH,N;s; 
o,f;AH,V;s; 
b,y;B,AY;s; AY
w,o,n;W,ɤ,N;s; 
th,e;DH,AH;s; 
i;AY;s; AY
i;AY;s; AY
g,i,v,e,n;G,IH,V,AH,N;s; IH
th,e;DH,AH;s; 
c,r,o,w,n;K,r,ǝ,UH,N;s; UH
y,e,t;Y,EH,T;s; 
s,t,i,ll;S,T,IH,L;s; IH
w,i,th;W,IH,DH;s; IH
m,e;M,IY;s; IY
n,o;N,OW;s; 
n,o;N,OW;s; 
f,o,r;F,AO,R;s; AO
i;AY;s; AY
m,u,s,t;M,AH,S,T;s; 
b,e;B,IY;s; IY
th,e,r,e,f,re;DH,EH,R,F,AO,R;s; AO
n,o;N,OW;s; 
n,o;N,OW;s; 
f,o,r;F,AO,R;s; AO
i;AY;s; AY
r,e,s,i,g,n;r,IH,S,ǝ,IH,N;s; IH,IH
t,o;T,UW;s; UW
th,ee;DH,IY;s; IY
m,a,r,k;M,AA,R,K;s; AA
m,e;M,IY;s; IY
i;AY;s; AY
w,i,ll;W,IH,L;s; IH
u,n,d,o;AH,N,D,UW;s; UW
m,y,s,e,l,f;M,AY,S,EH,L,F;s; AY
i;AY;s; AY
th,i,s;DH,IH,S;s; IH
h,ea,v,y;e,V,ǝ,IH;s; IH
f,r,o,m;F,R,AH,M;s; 
o,ff;AO,F;s; AO
m,y;M,AY;s; AY
a,n,d;AH,N,D;s; 
th,i,s;DH,IH,S;s; IH
u,n,w,ie,l,d,y;AH,N,W,IY,L,D,IY;s; IY,IY
f,r,o,m;F,R,AH,M;s; 
m,y;M,AY;s; AY
th,e;DH,AH;s; 
o,f;AH,V;s; 
f,r,o,m;F,R,AH,M;s; 
ou,t;AW,T;s; 
m,y;M,AY;s; AY
h,ea,r,t;HH,AA,R,T;s; AA
w,i,th;W,IH,DH;s; IH
t,ea,r,s;T,EH,R,Z;s; 
i;AY;s; AY
w,a,sh;W,AA,SH;s; AA
m,y;M,AY;s; AY
w,i,th;W,IH,DH;s; IH
i;AY;s; AY
m,y;M,AY;s; AY
c,r,o,w,n;K,r,ǝ,UH,N;s; UH
w,i,th;W,IH,DH;s; IH
m,y;M,AY;s; AY
s,a,c,r,e,d;S,EY,K,R,AH,D;s; EY
w,i,th;W,IH,DH;s; IH
b,r,ea,th;B,R,EH,TH;s; 
a,ll;AA,L;s; AA
a,ll;AA,L;s; AA
p,o,m,p;P,AA,M,P;s; AA
a,n,d;AH,N,D;s; 
m,a,j,e,s,t,y;M,AE,JH,AH,S,T,IY;s; AE,IY
i;AY;s; AY
d,o;D,OW;s; 
f,o,r,s,w,ea,r;F,AO,R,S,W,EH,R;s; AO
m,y;M,AY;s; AY
m,a,n,o,r,s;M,AW,N,ǝ,R,Z;s; 
r,e,n,t,s;R,EH,N,T,S;s; 
i;AY;s; AY
f,o,r,g,o;F,AO,R,G,OW;s; AO
m,y;M,AY;s; AY
a,c,t,s;AE,K,T,S;s; AE
d,e,c,r,ee,s;D,IH,K,R,IY,Z;s; IH,IY
a,n,d;AH,N,D;s; 
s,t,a,t,u,t,e,s;S,T,AW,T,Y,UW,T,S;s; UW
i;AY;s; AY
g,o,d;G,AA,D;s; AA
p,a,r,d,o,n;P,AA,R,D,ǝ,N;s; AA
a,ll;AA,L;s; AA
th,a,t;DH,AE,T;s; AE
t,o;T,UW;s; UW
m,e;M,IY;s; IY
g,o,d;G,AA,D;s; AA
k,ee,p;K,IY,P;s; IY
a,ll;AA,L;s; AA
v,o,w,s;V,ǝ,UH,Z;s; UH
t,o;T,UW;s; UW
th,ee;DH,IY;s; IY
m,e;M,IY;s; IY
th,a,t;DH,AE,T;s; AE
w,i,th;W,IH,DH;s; IH
g,r,ie,v,e,d;G,r,IY,V,IH,D;s; IY,IH
a,n,d;AH,N,D;s; 
th,ou;DH,AW;s; 
w,i,th;W,IH,DH;s; IH
a,ll;AA,L;s; AA
th,a,t;DH,AE,T;s; AE
h,a,s,t;HH,AE,S,T;s; AE
a,ll;AA,L;s; AA
a,ch,ie,v,e,d;ǝ,T,SH,IY,V,D;s; IY
th,ou;DH,AW;s; 
i,n;IH,N;s; IH
s,ea,t;S,IY,T;s; IY
t,o;T,UW;s; UW
s,i,t;S,IH,T;s; IH
a,n,d;AH,N,D;s; 
s,oo,n;S,UW,N;s; UW
i,n;IH,N;s; IH
a,n;AE,N;s; AE
p,i,t;P,IH,T;s; IH
g,o,d;G,AA,D;s; AA
s,ve;EH,V;s; 
h,e,n,r,y;HH,EH,N,R,IY;s; IY
a,n,d;AH,N,D;s; 
s,e,n,d;S,EH,N,D;s; 
h,i,m;HH,IH,M;s; IH
y,ea,r,s;Y,IH,R,Z;s; IH
o,f;AH,V;s; 
wh,a,t;W,AH,T;s; 
r,e,m,ai,n,s;r,IH,M,EH,N,Z;s; IH
m,u,s,t;M,AH,S,T;s; 
i;AY;s; AY
d,o;D,OW;s; 
s,o;S,OW;s; 
a,n,d;AH,N,D;s; 
m,u,s,t;M,AH,S,T;s; 
i;AY;s; AY
r,a,v,e,l;r,AW,V,ǝ,L;s; 
ou,t;AW,T;s; 
m,y;M,AY;s; AY
w,ea,v,e,d,-,u,p;W,IY,V,D,-,ˌ,ɤ,P;s; IY
i,f;IH,F;s; IH
o,ff,e,n,s,e,s;AH,F,EH,N,S,IH,Z;s; IH
w,re;W,ER;s; 
u,p,o,n;AH,P,AA,N;s; AA
r,e,c,o,r,d;r,IH,K,AO,R,D;s; IH,AO
i,t;IH,T;s; IH
n,o,t;N,AA,T;s; AA
th,ee;DH,IY;s; IY
i,n;IH,N;s; IH
s,o;S,OW;s; 
f,ai,r;F,EH,R;s; 
a;AH;s; 
t,r,oo,p;T,R,UW,P;s; UW
t,o;T,UW;s; UW
r,ea,d;r,e,D;s; 
a;AH;s; 
l,e,c,t,re;L,EH,K,CH,ER;s; 
o,f;AH,V;s; 
th,e,m;DH,EH,M;s; 
i,f;IH,F;s; IH
th,ou;DH,AW;s; 
th,ou;DH,AW;s; 
h,ei,n,ou,s;HH,EY,N,AH,S;s; EY
th,e;DH,AH;s; 
o,f;AH,V;s; 
a;AH;s; 
a,n,d;AH,N,D;s; 
th,e;DH,AH;s; 
w,a,rr,a,n,t;W,AA,r,ǝ,N,T;s; AA
o,f;AH,V;s; 
a,n;AE,N;s; AE
oa,th;OW,TH;s; 
w,i,th;W,IH,DH;s; IH
a;AH;s; 
b,l,o,t;B,L,AA,T;s; AA
i,n;IH,N;s; IH
th,e;DH,AH;s; 
b,oo,k;B,UH,K;s; UH
o,f;AH,V;s; 
h,ea,v,e,n;HH,EH,V,AH,N;s; 
a,ll;AA,L;s; AA
o,f;AH,V;s; 
y,ou;Y,UW;s; UW
th,a,t;DH,AE,T;s; AE
s,t,a,n,d;S,T,AE,N,D;s; AE
a,n,d;AH,N,D;s; 
l,oo,k;L,UH,K;s; UH
u,p,o,n;AH,P,AA,N;s; AA
m,e;M,IY;s; IY
th,a,t;DH,AE,T;s; AE
m,y;M,AY;s; AY
d,o,th;D,AO,TH;s; AO
b,ai,t;B,EH,T;s; 
m,y,s,e,l,f;M,AY,S,EH,L,F;s; AY
o,f;AH,V;s; 
y,ou;Y,UW;s; UW
w,i,th;W,IH,DH;s; IH
w,a,sh;W,AA,SH;s; AA
y,ou,r;Y,AO,R;s; AO
a,n;AE,N;s; AE
y,e,t;Y,EH,T;s; 
y,ou;Y,UW;s; UW
p,i,l,a,t,e,s;P,ǝ,IH,L,ǝ,T,S;s; IH
m,e;M,IY;s; IY
t,o;T,UW;s; UW
m,y;M,AY;s; AY
s,ou,r;S,OW,R;s; 
c,r,o,ss;K,R,AO,S;s; AO
a,n,d;AH,N,D;s; 
w,a,t,e,r;W,AA,T,ǝ,R;s; AA
c,a,nn,o,t;K,AE,N,AA,T;s; AE,AA
w,a,sh;W,AA,SH;s; AA
y,ou,r;Y,AO,R;s; AO
s,i,n;S,IH,N;s; IH
f,u,ll;F,UH,L;s; UH
o,f;AH,V;s; 
t,ea,r,s;T,EH,R,Z;s; 
i;AY;s; AY
c,a,nn,o,t;K,AE,N,AA,T;s; AE,AA
s,ee;S,IY;s; IY
a,n,d;AH,N,D;s; 
y,e,t;Y,EH,T;s; 
s,a,l,t;S,AO,L,T;s; AO
w,a,t,e,r;W,AA,T,ǝ,R;s; AA
th,e,m;DH,EH,M;s; 
n,o,t;N,AA,T;s; AA
s,o;S,OW;s; 
b,u,t;B,AH,T;s; 
c,a,n;K,AE,N;s; AE
s,ee;S,IY;s; IY
a;AH;s; 
s,o,r,t;S,AO,R,T;s; AO
o,f;AH,V;s; 
i,f;IH,F;s; IH
i;AY;s; AY
t,u,r,n;T,ɐ,R,N;s; 
u,p,o,n;AH,P,AA,N;s; AA
m,y,s,e,l,f;M,AY,S,EH,L,F;s; AY
i;AY;s; AY
m,y,s,e,l,f;M,AY,S,EH,L,F;s; AY
a;AH;s; 
w,i,th;W,IH,DH;s; IH
th,e;DH,AH;s; 
r,e,s,t;R,EH,S,T;s; 
f,o,r;F,AO,R;s; AO
i;AY;s; AY
g,i,v,e,n;G,IH,V,AH,N;s; IH
m,y;M,AY;s; AY
c,o,n,s,e,n,t;K,AH,N,S,EH,N,T;s; 
u,n,d,e,ck;ɤ,N,D,e,K;s; 
th,e;DH,AH;s; 
p,o,m,p,ou,s;P,AA,M,P,AH,S;s; AA
b,o,d,y;B,AA,D,IY;s; AA,IY
o,f;AH,V;s; 
a;AH;s; 
a,n,d;AH,N,D;s; 
a;AH;s; 
m,a,j,e,s,t,y;M,AE,JH,AH,S,T,IY;s; AE,IY
a;AH;s; 
s,u,b,j,e,c,t;S,AH,B,JH,EH,K,T;s; 
a;AH;s; 
p,ea,s,a,n,t;P,EH,Z,AH,N,T;s; 
n,o;N,OW;s; 
l,o,r,d;L,AO,R,D;s; AO
o,f;AH,V;s; 
th,ou;DH,AW;s; 
m,a,n;M,AE,N;s; AE
n,o,r;N,AO,R;s; AO
n,o;N,OW;s; 
l,o,r,d;L,AO,R,D;s; AO
i;AY;s; AY
n,o;N,OW;s; 
n,o;N,OW;s; 
n,o;N,OW;s; 
n,o,t;N,AA,T;s; AA
th,a,t;DH,AE,T;s; AE
w,a,s;W,AA,Z;s; AA
g,i,v,e,n;G,IH,V,AH,N;s; IH
m,e;M,IY;s; IY
a,t;AE,T;s; AE
th,e;DH,AH;s; 
f,o,n,t;F,AA,N,T;s; AA
b,u,t;B,AH,T;s; 
th,e;DH,AH;s; 
h,ea,v,y;e,V,ǝ,IH;s; IH
th,a,t;DH,AE,T;s; AE
i;AY;s; AY
w,o,r,n;W,AO,R,N;s; AO
s,o;S,OW;s; 
ou,t;AW,T;s; 
a,n,d;AH,N,D;s; 
n,o,t;N,AA,T;s; AA
wh,a,t;W,AH,T;s; 
t,o;T,UW;s; UW
c,a,ll;K,AO,L;s; AO
m,y,s,e,l,f;M,AY,S,EH,L,F;s; AY
o;OW;s; 
th,a,t;DH,AE,T;s; AE
i;AY;s; AY
w,re;W,ER;s; 
a;AH;s; 
m,o,ck,e,r,y;M,ɒ,K,r,ǝ,IH;s; IH
o,f;AH,V;s; 
th,e;DH,AH;s; 
s,u,n;S,AH,N;s; 
o,f;AH,V;s; 
t,o;T,UW;s; UW
m,e,l,t;M,EH,L,T;s; 
m,y,s,e,l,f;M,AY,S,EH,L,F;s; AY
i,n;IH,N;s; IH
w,a,t,e,r;W,AA,T,ǝ,R;s; AA
d,r,o,p,s;D,R,AA,P,S;s; AA
g,oo,d;G,UH,D;s; UH
g,r,ea,t;G,r,e,T;s; 
a,n,d;AH,N,D;s; 
y,e,t;Y,EH,T;s; 
n,o,t;N,AA,T;s; AA
g,r,ea,t,l,y;G,R,EY,T,L,IY;s; EY,IY
g,oo,d;G,UH,D;s; UH
a,n;AE,N;s; AE
i,f;IH,F;s; IH
m,y;M,AY;s; AY
b,e;B,IY;s; IY
y,e,t;Y,EH,T;s; 
i,n;IH,N;s; IH
e,n,g,l,a,n,d;IH,NG,G,L,AH,N,D;s; IH
l,e,t;L,EH,T;s; 
i,t;IH,T;s; IH
c,o,mm,a,n,d;K,ǝ,M,AW,N,D;s; 
a;AH;s; 
th,a,t;DH,AE,T;s; AE
i,t;IH,T;s; IH
m,e;M,IY;s; IY
wh,a,t;W,AH,T;s; 
a;AH;s; 
i;AY;s; AY
i,t;IH,T;s; IH
i,s;IH,Z;s; IH
o,f;AH,V;s; 
h,i,s;HH,IH,Z;s; IH
m,a,j,e,s,t,y;M,AE,JH,AH,S,T,IY;s; AE,IY
f,ie,n,d;F,IY,N,D;s; IY
th,ou;DH,AW;s; 
t,o,r,m,e,n,t,s;T,AO,R,M,e,N,T,S;s; AO
m,e;M,IY;s; IY
i;AY;s; AY
t,o;T,UW;s; UW
sh,a,ll;SH,AE,L;s; AE
b,e;B,IY;s; IY
s,a,t,i,s,f,ie,d;S,AE,T,AH,S,F,AY,D;s; AE,AY
r,ea,d;r,e,D;s; 
wh,e,n;ʍ,e,N;s; 
i;AY;s; AY
d,o;D,OW;s; 
s,ee;S,IY;s; IY
th,e;DH,AH;s; 
v,e,r,y;V,EH,R,IY;s; IY
b,oo,k;B,UH,K;s; UH
i,n,d,ee,d;IH,N,D,IY,D;s; IH,IY
a,ll;AA,L;s; AA
m,y;M,AY;s; AY
s,i,n,s;S,IH,N,Z;s; IH
wr,i,t;R,IH,T;s; IH
a,n,d;AH,N,D;s; 
m,y,s,e,l,f;M,AY,S,EH,L,F;s; AY
m,e;M,IY;s; IY
th,a,t;DH,AE,T;s; AE
g,l,a,ss;G,L,AW,S;s; 
a,n,d;AH,N,D;s; 
th,e,r,ei,n;DH,EH,R,IH,N;s; IH
w,i,ll;W,IH,L;s; IH
i;AY;s; AY
r,ea,d;r,e,D;s; 
n,o;N,OW;s; 
d,ee,p,e,r;D,IY,P,ǝ,R;s; IY
wr,i,n,k,l,e,s;R,IH,NG,K,AH,L,Z;s; IH
y,e,t;Y,EH,T;s; 
h,a,th;HH,AE,TH;s; AE
s,o;S,OW;s; 
u,p,o,n;AH,P,AA,N;s; AA
th,i,s;DH,IH,S;s; IH
o,f;AH,V;s; 
a,n,d;AH,N,D;s; 
n,o;N,OW;s; 
d,ee,p,e,r;D,IY,P,ǝ,R;s; IY
w,ou,n,d,s;W,UW,N,D,Z;s; UW
o;OW;s; 
g,l,a,ss;G,L,AW,S;s; 
t,o;T,UW;s; UW
m,y;M,AY;s; AY
f,o,ll,o,w,e,r,s;F,ɒ,L,ǝ,W,ǝ,R,Z;s; 
i,n;IH,N;s; IH
p,r,o,s,p,e,r,i,t,y;P,R,AA,S,P,EH,R,AH,T,IY;s; AA,IY
th,ou;DH,AW;s; 
d,o,s,t;D,AA,S,T;s; AA
m,e;M,IY;s; IY
w,a,s;W,AA,Z;s; AA
th,i,s;DH,IH,S;s; IH
th,e;DH,AH;s; 
th,a,t;DH,AE,T;s; AE
e,v,e,r,y;e,V,r,ǝ,IH;s; IH
u,n,d,e,r;ɤ,N,D,ǝ,R;s; 
h,i,s;HH,IH,Z;s; IH
r,oo,f;R,UW,F;s; UW
d,i,d;D,IH,D;s; IH
k,ee,p;K,IY,P;s; IY
t,e,n;T,EH,N;s; 
m,e,n;M,EH,N;s; 
w,a,s;W,AA,Z;s; AA
th,i,s;DH,IH,S;s; IH
th,e;DH,AH;s; 
th,a,t;DH,AE,T;s; AE
th,e;DH,AH;s; 
s,u,n;S,AH,N;s; 
d,i,d;D,IH,D;s; IH
w,i,n,k;W,IH,NG,K;s; IH
i,s;IH,Z;s; IH
th,i,s;DH,IH,S;s; IH
th,e;DH,AH;s; 
s,o;S,OW;s; 
th,a,t;DH,AE,T;s; AE
w,a,s;W,AA,Z;s; AA
a,t;AE,T;s; AE
l,a,s,t;L,AE,S,T;s; AE
b,y;B,AY;s; AY
a;AH;s; 
i,n;IH,N;s; IH
th,i,s;DH,IH,S;s; IH
a,s;AE,Z;s; AE
a,s;AE,Z;s; AE
